test_id,query,product_id,title,variant
"TX-000734","P/s bmaboo toothbrush",45538,"P/s bamboo toothbrush",typo
"TX-000735","Surf washing powder fragrant fragrance 5.3 kg",45629,"Surf washing powder fragrant fragrance 5.3 kg",exact
"TX-000736","Surf washing powder",45629,"Surf washing powder fragrant fragrance 5.3 kg",partial
"TX-000737","Surf washin gpowder fragrant fragrance 5.3 kg",45629,"Surf washing powder fragrant fragrance 5.3 kg",typo
"TX-000738","Lifebuoy Detox Matcha and Bitter Melon Deep Cleansing Shower Gel 800g",46110,"Lifebuoy Detox Matcha and Bitter Melon Deep Cleansing Shower Gel 800g",exact
"TX-000739","Lifebuoy Detox Matcha and",46110,"Lifebuoy Detox Matcha and Bitter Melon Deep Cleansing Shower Gel 800g",partial
"TX-000740","Lifebuoy Detox Mactha and Bitter Melon Deep Cleansing Shower Gel 800g",46110,"Lifebuoy Detox Matcha and Bitter Melon Deep Cleansing Shower Gel 800g",typo
"TX-000741","Farmers Union Yogurt Honey Flavor 90g",47263,"Farmers Union Yogurt Honey Flavor 90g",exact
"TX-000742","Farmers Union Yogurt",47263,"Farmers Union Yogurt Honey Flavor 90g",partial
"TX-000743","Farmers Uinon Yogurt Honey Flavor 90g",47263,"Farmers Union Yogurt Honey Flavor 90g",typo
"TX-000744","O'Food Instant Seaweed for Children 5g",48246,"O'Food Instant Seaweed for Children 5g",exact
"TX-000745","O'Food Instant Seaweed",48246,"O'Food Instant Seaweed for Children 5g",partial
"TX-000746","O'Food Intsant Seaweed for Children 5g",48246,"O'Food Instant Seaweed for Children 5g",typo
"TX-000747","Haitai Original Flavor Frozen Chocolate Making Kit 36G",240746,"Haitai Original Flavor Frozen Chocolate Making Kit 36G",exact
"TX-000748","Haitai Original Flavor Frozen",240746,"Haitai Original Flavor Frozen Chocolate Making Kit 36G",partial
"TX-000749","Haitai Originla Flavor Frozen Chocolate Making Kit 36G",240746,"Haitai Original Flavor Frozen Chocolate Making Kit 36G",typo
"TX-000750","Otoki Korean Style Glass Noodle Sauce 265G",240754,"Otoki Korean Style Glass Noodle Sauce 265G",exact
"TX-000751","Otoki Korean Style",240754,"Otoki Korean Style Glass Noodle Sauce 265G",partial
"TX-000752","Otoki Korena Style Glass Noodle Sauce 265G",240754,"Otoki Korean Style Glass Noodle Sauce 265G",typo
"TX-000753","Haitai Butter Cookies 194G",240761,"Haitai Butter Cookies 194G",exact
"TX-000754","Haitai Butter",240761,"Haitai Butter Cookies 194G",partial
"TX-000755","HaitaiB utter Cookies 194G",240761,"Haitai Butter Cookies 194G",typo
"TX-000756","Haitai Chocolate Butter Biscuits 103G",240763,"Haitai Chocolate Butter Biscuits 103G",exact
"TX-000757","Haitai Chocolate",240763,"Haitai Chocolate Butter Biscuits 103G",partial
"TX-000758","Haitai Chcoolate Butter Biscuits 103G",240763,"Haitai Chocolate Butter Biscuits 103G",typo
"TX-000759","Guyumi Chili Lemon Salt Sauce 200G",240769,"Guyumi Chili Lemon Salt Sauce 200G",exact
"TX-000760","Guyumi Chili Lemon",240769,"Guyumi Chili Lemon Salt Sauce 200G",partial
"TX-000761","Guyumi Cihli Lemon Salt Sauce 200G",240769,"Guyumi Chili Lemon Salt Sauce 200G",typo
"TX-000762","Nongshim Shin Ramyun Tomyum Flavor 123G",240772,"Nongshim Shin Ramyun Tomyum Flavor 123G",exact
"TX-000763","Nongshim Shin Ramyun",240772,"Nongshim Shin Ramyun Tomyum Flavor 123G",partial
"TX-000764","Nongshim hSin Ramyun Tomyum Flavor 123G",240772,"Nongshim Shin Ramyun Tomyum Flavor 123G",typo
"TX-000765","Murgerbon Calmond Almonds 150G",240872,"Murgerbon Calmond Almonds 150G",exact
"TX-000766","Murgerbon Calmond",240872,"Murgerbon Calmond Almonds 150G",partial
"TX-000767","Murgerbno Calmond Almonds 150G",240872,"Murgerbon Calmond Almonds 150G",typo
"TX-000768","Umiki Mixed Flavor Sugar-Free Mint Candy 500G",240909,"Umiki Mixed Flavor Sugar-Free Mint Candy 500G",exact
"TX-000769","Umiki Mixed Flavor",240909,"Umiki Mixed Flavor Sugar-Free Mint Candy 500G",partial
"TX-000770","Umiki MixedF lavor Sugar-Free Mint Candy 500G",240909,"Umiki Mixed Flavor Sugar-Free Mint Candy 500G",typo
"TX-000771","Knorr Organic Mushrooms Seasoning Seed 800G",49097,"Knorr Organic Mushrooms Seasoning Seed 800G",exact
"TX-000772","Knorr Organic Mushrooms",49097,"Knorr Organic Mushrooms Seasoning Seed 800G",partial
"TX-000773","Knorr Orgainc Mushrooms Seasoning Seed 800G",49097,"Knorr Organic Mushrooms Seasoning Seed 800G",typo
"TX-000774","Orion Opera Chocolate Soft Cake 280g",49622,"Orion Opera Chocolate Soft Cake 280g",exact
"TX-000775","Orion Opera Chocolate",49622,"Orion Opera Chocolate Soft Cake 280g",partial
"TX-000776","Orion Opear Chocolate Soft Cake 280g",49622,"Orion Opera Chocolate Soft Cake 280g",typo
"TX-000777","Head & Shoulder Cool Menthol Shampoo 330ml",51520,"Head & Shoulder Cool Menthol Shampoo 330ml",exact
"TX-000778","Head & Shoulder",51520,"Head & Shoulder Cool Menthol Shampoo 330ml",partial
"TX-000779","Head & Sholuder Cool Menthol Shampoo 330ml",51520,"Head & Shoulder Cool Menthol Shampoo 330ml",typo
"TX-000780","Meghanger Stainless Steel Hooks x3 43x19x1.6cm 5 Pieces",51585,"Meghanger Stainless Steel Hooks x3 43x19x1.6cm 5 Pieces",exact
"TX-000781","Meghanger Stainless Steel Hooks",51585,"Meghanger Stainless Steel Hooks x3 43x19x1.6cm 5 Pieces",partial
"TX-000782","Meghanger Staniless Steel Hooks x3 43x19x1.6cm 5 Pieces",51585,"Meghanger Stainless Steel Hooks x3 43x19x1.6cm 5 Pieces",typo
"TX-000783","Comfort Magic 100H Long-Lasting Fragrance Concentrated Fabric Conditioner 3.1L",52650,"Comfort Magic 100H Long-Lasting Fragrance Concentrated Fabric Conditioner 3.1L",exact
"TX-000784","Comfort Magic 100H Long-Lasting",52650,"Comfort Magic 100H Long-Lasting Fragrance Concentrated Fabric Conditioner 3.1L",partial
"TX-000785","Comfort Magic 100H oLng-Lasting Fragrance Concentrated Fabric Conditioner 3.1L",52650,"Comfort Magic 100H Long-Lasting Fragrance Concentrated Fabric Conditioner 3.1L",typo
"TX-000786","Good Today Mini Wafer Strawberry 190g",52700,"Good Today Mini Wafer Strawberry 190g",exact
"TX-000787","Good Today Mini",52700,"Good Today Mini Wafer Strawberry 190g",partial
"TX-000788","Good Toda yMini Wafer Strawberry 190g",52700,"Good Today Mini Wafer Strawberry 190g",typo
"TX-000789","Damtuh 15 Roasted Grain With Yam Powder 18G x 40 Pouches",52817,"Damtuh 15 Roasted Grain With Yam Powder 18G x 40 Pouches",exact
"TX-000790","Damtuh 15 Roasted Grain",52817,"Damtuh 15 Roasted Grain With Yam Powder 18G x 40 Pouches",partial
"TX-000791","Damtuh 15 Roasetd Grain With Yam Powder 18G x 40 Pouches",52817,"Damtuh 15 Roasted Grain With Yam Powder 18G x 40 Pouches",typo
"TX-000792","Chinsu Chili Sauce 1Kg",59403,"Chinsu Chili Sauce 1Kg",exact
"TX-000793","Chinsu Chili",59403,"Chinsu Chili Sauce 1Kg",partial
"TX-000794","Chins uChili Sauce 1Kg",59403,"Chinsu Chili Sauce 1Kg",typo
"TX-000795","Jojo Coconut Flavor Fish Skin Peanut 75G",59799,"Jojo Coconut Flavor Fish Skin Peanut 75G",exact
"TX-000796","Jojo Coconut Flavor",59799,"Jojo Coconut Flavor Fish Skin Peanut 75G",partial
"TX-000797","Jojo Cocontu Flavor Fish Skin Peanut 75G",59799,"Jojo Coconut Flavor Fish Skin Peanut 75G",typo
"TX-000798","PediaSure BA 3+ Vanilla Milk 237ml",60762,"PediaSure BA 3+ Vanilla Milk 237ml",exact
"TX-000799","PediaSure BA 3+",60762,"PediaSure BA 3+ Vanilla Milk 237ml",partial
"TX-000800","PediaSur eBA 3+ Vanilla Milk 237ml",60762,"PediaSure BA 3+ Vanilla Milk 237ml",typo
"TX-000801","Mr.Fresh Lavender Scent GSG09 Scented Sachets 10g x 3 Packs",61027,"Mr.Fresh Lavender Scent GSG09 Scented Sachets 10g x 3 Packs",exact
"TX-000802","Mr.Fresh Lavender Scent GSG09",61027,"Mr.Fresh Lavender Scent GSG09 Scented Sachets 10g x 3 Packs",partial
"TX-000803","Mr.Fresh Lavenedr Scent GSG09 Scented Sachets 10g x 3 Packs",61027,"Mr.Fresh Lavender Scent GSG09 Scented Sachets 10g x 3 Packs",typo
"TX-000804","Sunlight BIOSHIELD Lemon Yuzu and Lemongrass Floor Cleaner 3.4kg",61122,"Sunlight BIOSHIELD Lemon Yuzu and Lemongrass Floor Cleaner 3.4kg",exact
"TX-000805","Sunlight BIOSHIELD Lemon Yuzu",61122,"Sunlight BIOSHIELD Lemon Yuzu and Lemongrass Floor Cleaner 3.4kg",partial
"TX-000806","Sunlight BIOSHIEDL Lemon Yuzu and Lemongrass Floor Cleaner 3.4kg",61122,"Sunlight BIOSHIELD Lemon Yuzu and Lemongrass Floor Cleaner 3.4kg",typo
"TX-000807","P/S Strawberry & Fruit Scent Children Toothpaste for 2-6 Years Old 90G",61144,"P/S Strawberry & Fruit Scent Children Toothpaste for 2-6 Years Old 90G",exact
"TX-000808","P/S Strawberry & Fruit",61144,"P/S Strawberry & Fruit Scent Children Toothpaste for 2-6 Years Old 90G",partial
"TX-000809","P/S Strawberry & rFuit Scent Children Toothpaste for 2-6 Years Old 90G",61144,"P/S Strawberry & Fruit Scent Children Toothpaste for 2-6 Years Old 90G",typo
"TX-000810","Sumika Milk Strawberry Flavor Chewy Candy 140G",61449,"Sumika Milk Strawberry Flavor Chewy Candy 140G",exact
"TX-000811","Sumika Milk Strawberry",61449,"Sumika Milk Strawberry Flavor Chewy Candy 140G",partial
"TX-000812","Sumika MilkS trawberry Flavor Chewy Candy 140G",61449,"Sumika Milk Strawberry Flavor Chewy Candy 140G",typo
"TX-000813","Choice L Ground Black Pepper 65G",61617,"Choice L Ground Black Pepper 65G",exact
"TX-000814","Choice L Ground",61617,"Choice L Ground Black Pepper 65G",partial
"TX-000815","Choice LG round Black Pepper 65G",61617,"Choice L Ground Black Pepper 65G",typo
"TX-000816","Henk Coffee Filled Conical Hat Milk Chocolate Box 120g",62477,"Henk Coffee Filled Conical Hat Milk Chocolate Box 120g",exact
"TX-000817","Henk Coffee Filled Conical",62477,"Henk Coffee Filled Conical Hat Milk Chocolate Box 120g",partial
"TX-000818","Henk Coffee Fliled Conical Hat Milk Chocolate Box 120g",62477,"Henk Coffee Filled Conical Hat Milk Chocolate Box 120g",typo
"TX-000819","Lien Thanh Vegan Fish Sauce 500ml",62478,"Lien Thanh Vegan Fish Sauce 500ml",exact
"TX-000820","Lien Thanh Vegan",62478,"Lien Thanh Vegan Fish Sauce 500ml",partial
"TX-000821","Lien Thahn Vegan Fish Sauce 500ml",62478,"Lien Thanh Vegan Fish Sauce 500ml",typo
"TX-000822","Koreno Up Sour And Spicy Flavor Instant Noodle 67G",62638,"Koreno Up Sour And Spicy Flavor Instant Noodle 67G",exact
"TX-000823","Koreno Up Sour And",62638,"Koreno Up Sour And Spicy Flavor Instant Noodle 67G",partial
"TX-000824","Koreno Up Soru And Spicy Flavor Instant Noodle 67G",62638,"Koreno Up Sour And Spicy Flavor Instant Noodle 67G",typo
"TX-000825","Maccereal Mafito Calcium D3 Cereal Drink 25G x 20 Packs",69937,"Maccereal Mafito Calcium D3 Cereal Drink 25G x 20 Packs",exact
"TX-000826","Maccereal Mafito Calcium D3",69937,"Maccereal Mafito Calcium D3 Cereal Drink 25G x 20 Packs",partial
"TX-000827","Maccereal Maftio Calcium D3 Cereal Drink 25G x 20 Packs",69937,"Maccereal Mafito Calcium D3 Cereal Drink 25G x 20 Packs",typo
"TX-000828","QBB Q-Chan Cheese 90g (6 pieces)",70067,"QBB Q-Chan Cheese 90g (6 pieces)",exact
"TX-000829","QBB Q-Chan Cheese",70067,"QBB Q-Chan Cheese 90g (6 pieces)",partial
"TX-000830","QBB Q-Chna Cheese 90g (6 pieces)",70067,"QBB Q-Chan Cheese 90g (6 pieces)",typo
"TX-000831","Happy Nut Australian Vanilla Macadamias 225G",70316,"Happy Nut Australian Vanilla Macadamias 225G",exact
"TX-000832","Happy Nut Australian",70316,"Happy Nut Australian Vanilla Macadamias 225G",partial
"TX-000833","Happy Nut Asutralian Vanilla Macadamias 225G",70316,"Happy Nut Australian Vanilla Macadamias 225G",typo
"TX-000834","DeliFres+ Pasteurized Unsweetened Milk 900ml",70540,"DeliFres+ Pasteurized Unsweetened Milk 900ml",exact
"TX-000835","DeliFres+ Pasteurized",70540,"DeliFres+ Pasteurized Unsweetened Milk 900ml",partial
"TX-000836","DeliFres+ Psateurized Unsweetened Milk 900ml",70540,"DeliFres+ Pasteurized Unsweetened Milk 900ml",typo
"TX-000837","Tu Lap Plastic Ice Cube Tray 5 Cubes (EA)",85828,"Tu Lap Plastic Ice Cube Tray 5 Cubes (EA)",exact
"TX-000838","Tu Lap Plastic Ice",85828,"Tu Lap Plastic Ice Cube Tray 5 Cubes (EA)",partial
"TX-000839","Tu Lap Platsic Ice Cube Tray 5 Cubes (EA)",85828,"Tu Lap Plastic Ice Cube Tray 5 Cubes (EA)",typo
"TX-000840","Tipo Yogurt And Passion Fruit Cream Egg Cookies 120G",90269,"Tipo Yogurt And Passion Fruit Cream Egg Cookies 120G",exact
"TX-000841","Tipo Yogurt And Passion",90269,"Tipo Yogurt And Passion Fruit Cream Egg Cookies 120G",partial
"TX-000842","Tipo Yogurt Adn Passion Fruit Cream Egg Cookies 120G",90269,"Tipo Yogurt And Passion Fruit Cream Egg Cookies 120G",typo
"TX-000843","Ottogi Oppa Seafood And Fried Shallot Flavor Instant Noodle 65G",90333,"Ottogi Oppa Seafood And Fried Shallot Flavor Instant Noodle 65G",exact
"TX-000844","Ottogi Oppa Seafood And",90333,"Ottogi Oppa Seafood And Fried Shallot Flavor Instant Noodle 65G",partial
"TX-000845","Ottogi Oppa Seaofod And Fried Shallot Flavor Instant Noodle 65G",90333,"Ottogi Oppa Seafood And Fried Shallot Flavor Instant Noodle 65G",typo
"TX-000846","Tithafac Stainless Steel Food Container 2L",90429,"Tithafac Stainless Steel Food Container 2L",exact
"TX-000847","Tithafac Stainless Steel",90429,"Tithafac Stainless Steel Food Container 2L",partial
"TX-000848","Tithafac Satinless Steel Food Container 2L",90429,"Tithafac Stainless Steel Food Container 2L",typo
"TX-000849","Tithafac Deep Stainless Steel Food Storage Tray 2l",90431,"Tithafac Deep Stainless Steel Food Storage Tray 2l",exact
"TX-000850","Tithafac Deep Stainless Steel",90431,"Tithafac Deep Stainless Steel Food Storage Tray 2l",partial
"TX-000851","Tithafac Dee pStainless Steel Food Storage Tray 2l",90431,"Tithafac Deep Stainless Steel Food Storage Tray 2l",typo
"TX-000852","Tithafac Shallow Stainless Steel Food Storage Tray 1.1l",90432,"Tithafac Shallow Stainless Steel Food Storage Tray 1.1l",exact
"TX-000853","Tithafac Shallow Stainless Steel",90432,"Tithafac Shallow Stainless Steel Food Storage Tray 1.1l",partial
"TX-000854","Tithafac Shalolw Stainless Steel Food Storage Tray 1.1l",90432,"Tithafac Shallow Stainless Steel Food Storage Tray 1.1l",typo
"TX-000855","Veyo 5 Mixed Nuts Milk 180ml x 3 Packs",90445,"Veyo 5 Mixed Nuts Milk 180ml x 3 Packs",exact
"TX-000856","Veyo 5 Mixed Nuts",90445,"Veyo 5 Mixed Nuts Milk 180ml x 3 Packs",partial
"TX-000857","Veyo 5 Miexd Nuts Milk 180ml x 3 Packs",90445,"Veyo 5 Mixed Nuts Milk 180ml x 3 Packs",typo
"TX-000858","Choice L 4-Ply Premium Pocket Tissue 12 Packs",91353,"Choice L 4-Ply Premium Pocket Tissue 12 Packs",exact
"TX-000859","Choice L 4-Ply Premium",91353,"Choice L 4-Ply Premium Pocket Tissue 12 Packs",partial
"TX-000860","Choice L 4-lPy Premium Pocket Tissue 12 Packs",91353,"Choice L 4-Ply Premium Pocket Tissue 12 Packs",typo
"TX-000861","Vi Nguyen Fresh Tofu Skin Sheets 200G",91455,"Vi Nguyen Fresh Tofu Skin Sheets 200G",exact
"TX-000862","Vi Nguyen Fresh",91455,"Vi Nguyen Fresh Tofu Skin Sheets 200G",partial
"TX-000863","Vi NguyenF resh Tofu Skin Sheets 200G",91455,"Vi Nguyen Fresh Tofu Skin Sheets 200G",typo
"TX-000864","Ottogi Black Sticky Rice and Red Bean Fresh Porridge Bag 220g",91819,"Ottogi Black Sticky Rice and Red Bean Fresh Porridge Bag 220g",exact
"TX-000865","Ottogi Black Sticky Rice",91819,"Ottogi Black Sticky Rice and Red Bean Fresh Porridge Bag 220g",partial
"TX-000866","Ottogi Black Stciky Rice and Red Bean Fresh Porridge Bag 220g",91819,"Ottogi Black Sticky Rice and Red Bean Fresh Porridge Bag 220g",typo
"TX-000867","Mì Omachi Beef Stew Sauce 81G",221334,"Mì Omachi Beef Stew Sauce 81G",exact
"TX-000868","Mì Omachi Beef",221334,"Mì Omachi Beef Stew Sauce 81G",partial
"TX-000869","Mì Omacih Beef Stew Sauce 81G",221334,"Mì Omachi Beef Stew Sauce 81G",typo
"TX-000870","Fresh Cuts Roasted Seaweed Potato Snack 108G",222052,"Fresh Cuts Roasted Seaweed Potato Snack 108G",exact
"TX-000871","Fresh Cuts Roasted",222052,"Fresh Cuts Roasted Seaweed Potato Snack 108G",partial
"TX-000872","Fresh Cuts oRasted Seaweed Potato Snack 108G",222052,"Fresh Cuts Roasted Seaweed Potato Snack 108G",typo
"TX-000873","Caryn Adult Diaper Pants Thin and Light for Day and Night Size L 18 Pieces",225083,"Caryn Adult Diaper Pants Thin and Light for Day and Night Size L 18 Pieces",exact
"TX-000874","Caryn Adult Diaper Pants",225083,"Caryn Adult Diaper Pants Thin and Light for Day and Night Size L 18 Pieces",partial
"TX-000875","Caryn Adult DiaperP ants Thin and Light for Day and Night Size L 18 Pieces",225083,"Caryn Adult Diaper Pants Thin and Light for Day and Night Size L 18 Pieces",typo
"TX-000876","Bobby Unscented Wet Wipes 100 Sheets",225094,"Bobby Unscented Wet Wipes 100 Sheets",exact
"TX-000877","Bobby Unscented Wet",225094,"Bobby Unscented Wet Wipes 100 Sheets",partial
"TX-000878","Bobby Unsecnted Wet Wipes 100 Sheets",225094,"Bobby Unscented Wet Wipes 100 Sheets",typo
"TX-000879","Lix Fragrance Laundry Pods 34 Pods 15G",225987,"Lix Fragrance Laundry Pods 34 Pods 15G",exact
"TX-000880","Lix Fragrance Laundry",225987,"Lix Fragrance Laundry Pods 34 Pods 15G",partial
"TX-000881","Lix Fragrnace Laundry Pods 34 Pods 15G",225987,"Lix Fragrance Laundry Pods 34 Pods 15G",typo
"TX-000882","365 Sugar-Free Candy 500G",229432,"365 Sugar-Free Candy 500G",exact
"TX-000883","365 Sugar-Free",229432,"365 Sugar-Free Candy 500G",partial
"TX-000884","365 Suagr-Free Candy 500G",229432,"365 Sugar-Free Candy 500G",typo
"TX-000885","Kim Thien Loc ST25 Rice 5kg",229499,"Kim Thien Loc ST25 Rice 5kg",exact
"TX-000886","Kim Thien Loc",229499,"Kim Thien Loc ST25 Rice 5kg",partial
"TX-000887","Kim Thein Loc ST25 Rice 5kg",229499,"Kim Thien Loc ST25 Rice 5kg",typo
"TX-000888","O'Food Wavy Cheese Seaweed Snack 8G",229912,"O'Food Wavy Cheese Seaweed Snack 8G",exact
"TX-000889","O'Food Wavy Cheese",229912,"O'Food Wavy Cheese Seaweed Snack 8G",partial
"TX-000890","O'Food Wvay Cheese Seaweed Snack 8G",229912,"O'Food Wavy Cheese Seaweed Snack 8G",typo
"TX-000891","Danisa Chocofello Chocolate Chip Cookies 150G",229992,"Danisa Chocofello Chocolate Chip Cookies 150G",exact
"TX-000892","Danisa Chocofello Chocolate",229992,"Danisa Chocofello Chocolate Chip Cookies 150G",partial
"TX-000893","Danisa Chocfoello Chocolate Chip Cookies 150G",229992,"Danisa Chocofello Chocolate Chip Cookies 150G",typo
"TX-000894","Monster Energy Pipeline Punch Drink 355ml",230284,"Monster Energy Pipeline Punch Drink 355ml",exact
"TX-000895","Monster Energy Pipeline",230284,"Monster Energy Pipeline Punch Drink 355ml",partial
"TX-000896","Monster Enregy Pipeline Punch Drink 355ml",230284,"Monster Energy Pipeline Punch Drink 355ml",typo
"TX-000897","Lifebuoy Coffee Scent Natural Exfoliating Body Wash 800G",230450,"Lifebuoy Coffee Scent Natural Exfoliating Body Wash 800G",exact
"TX-000898","Lifebuoy Coffee Scent Natural",230450,"Lifebuoy Coffee Scent Natural Exfoliating Body Wash 800G",partial
"TX-000899","Lifebuoy Coffe eScent Natural Exfoliating Body Wash 800G",230450,"Lifebuoy Coffee Scent Natural Exfoliating Body Wash 800G",typo
"TX-000900","Ottogi Coconut Milk Curry Powder 100G",230960,"Ottogi Coconut Milk Curry Powder 100G",exact
"TX-000901","Ottogi Coconut Milk",230960,"Ottogi Coconut Milk Curry Powder 100G",partial
"TX-000902","Ottogi Coocnut Milk Curry Powder 100G",230960,"Ottogi Coconut Milk Curry Powder 100G",typo
"TX-000903","Romano Grandiose White Deodorant 50G",231082,"Romano Grandiose White Deodorant 50G",exact
"TX-000904","Romano Grandiose",231082,"Romano Grandiose White Deodorant 50G",partial
"TX-000905","Romano Grnadiose White Deodorant 50G",231082,"Romano Grandiose White Deodorant 50G",typo
"TX-000906","Nam Ngu Garlic And Chili Dipping Sauce 300ml",231361,"Nam Ngu Garlic And Chili Dipping Sauce 300ml",exact
"TX-000907","Nam Ngu Garlic And",231361,"Nam Ngu Garlic And Chili Dipping Sauce 300ml",partial
"TX-000908","Nam Ngu Garilc And Chili Dipping Sauce 300ml",231361,"Nam Ngu Garlic And Chili Dipping Sauce 300ml",typo
"TX-000909","Nivea Men Silver Protect Roll-On Deodorant 50ml",231428,"Nivea Men Silver Protect Roll-On Deodorant 50ml",exact
"TX-000910","Nivea Men Silver",231428,"Nivea Men Silver Protect Roll-On Deodorant 50ml",partial
"TX-000911","Nivea Men Sliver Protect Roll-On Deodorant 50ml",231428,"Nivea Men Silver Protect Roll-On Deodorant 50ml",typo
"TX-000912","Diana Sensi Ultra-Thin Sanitary Napkins with Wings 23cm Pack of 38 Pieces",231453,"Diana Sensi Ultra-Thin Sanitary Napkins with Wings 23cm Pack of 38 Pieces",exact
"TX-000913","Diana Sensi Ultra-Thin Sanitary",231453,"Diana Sensi Ultra-Thin Sanitary Napkins with Wings 23cm Pack of 38 Pieces",partial
"TX-000914","Diana Sensi Ultra-hTin Sanitary Napkins with Wings 23cm Pack of 38 Pieces",231453,"Diana Sensi Ultra-Thin Sanitary Napkins with Wings 23cm Pack of 38 Pieces",typo
"TX-000915","Heli Plastic Bathroom Slippers DT-3856 (Random Color Delivery)",232026,"Heli Plastic Bathroom Slippers DT-3856 (Random Color Delivery)",exact
"TX-000916","Heli Plastic Bathroom Slippers",232026,"Heli Plastic Bathroom Slippers DT-3856 (Random Color Delivery)",partial
"TX-000917","Heli Plastic Bahtroom Slippers DT-3856 (Random Color Delivery)",232026,"Heli Plastic Bathroom Slippers DT-3856 (Random Color Delivery)",typo
"TX-000918","Orion Chocopie (10 Pieces)",232232,"Orion Chocopie (10 Pieces)",exact
"TX-000919","Orion Chocopie",232232,"Orion Chocopie (10 Pieces)",partial
"TX-000920","Orion hCocopie (10 Pieces)",232232,"Orion Chocopie (10 Pieces)",typo
"TX-000921","Pack of 4 Meta Fresh Probiotic UHT Milk 180ml",232488,"Pack of 4 Meta Fresh Probiotic UHT Milk 180ml",exact
"TX-000922","Pack of 4 Meta",232488,"Pack of 4 Meta Fresh Probiotic UHT Milk 180ml",partial
"TX-000923","Pack of 4 Mtea Fresh Probiotic UHT Milk 180ml",232488,"Pack of 4 Meta Fresh Probiotic UHT Milk 180ml",typo
"TX-000924","Richwell Chocolate Flavored Cookies400G",233151,"Richwell Chocolate Flavored Cookies400G",exact
"TX-000925","Richwell Chocolate",233151,"Richwell Chocolate Flavored Cookies400G",partial
"TX-000926","Richwell hCocolate Flavored Cookies400G",233151,"Richwell Chocolate Flavored Cookies400G",typo
"TX-000927","LOTTE CHOCOLAT Green Tea Flavor Choco Pie 339.6G",233456,"LOTTE CHOCOLAT Green Tea Flavor Choco Pie 339.6G",exact
"TX-000928","LOTTE CHOCOLAT Green Tea",233456,"LOTTE CHOCOLAT Green Tea Flavor Choco Pie 339.6G",partial
"TX-000929","LOTTE CHOCOLTA Green Tea Flavor Choco Pie 339.6G",233456,"LOTTE CHOCOLAT Green Tea Flavor Choco Pie 339.6G",typo
"TX-000930","Nam Ngu 3 In 1 Fish Sauce 900ml",233710,"Nam Ngu 3 In 1 Fish Sauce 900ml",exact
"TX-000931","Nam Ngu 3 In",233710,"Nam Ngu 3 In 1 Fish Sauce 900ml",partial
"TX-000932","Nam Ngu3  In 1 Fish Sauce 900ml",233710,"Nam Ngu 3 In 1 Fish Sauce 900ml",typo
"TX-000933","Pt Agel Langgeng Lovy Coffeeccino Biscuit 80G",233727,"Pt Agel Langgeng Lovy Coffeeccino Biscuit 80G",exact
"TX-000934","Pt Agel Langgeng",233727,"Pt Agel Langgeng Lovy Coffeeccino Biscuit 80G",partial
"TX-000935","Pt Agel Langgeng Lovy Coffeeccino Biscuit 80G product",233727,"Pt Agel Langgeng Lovy Coffeeccino Biscuit 80G",extended
"TX-000936","Choice L Stainless Steel 304 Large Slotted Ladle 30cm",234035,"Choice L Stainless Steel 304 Large Slotted Ladle 30cm",exact
"TX-000937","Choice L Stainless Steel",234035,"Choice L Stainless Steel 304 Large Slotted Ladle 30cm",partial
"TX-000938","Choice L Stailness Steel 304 Large Slotted Ladle 30cm",234035,"Choice L Stainless Steel 304 Large Slotted Ladle 30cm",typo
"TX-000939","Oasis Tea Scented Wax 200G",234283,"Oasis Tea Scented Wax 200G",exact
"TX-000940","Oasis Tea",234283,"Oasis Tea Scented Wax 200G",partial
"TX-000941","Oasis eTa Scented Wax 200G",234283,"Oasis Tea Scented Wax 200G",typo
"TX-000942","Henk Chocolate With Durian Cream Filling 120G",234464,"Henk Chocolate With Durian Cream Filling 120G",exact
"TX-000943","Henk Chocolate With",234464,"Henk Chocolate With Durian Cream Filling 120G",partial
"TX-000944","Henk Chocoltae With Durian Cream Filling 120G",234464,"Henk Chocolate With Durian Cream Filling 120G",typo
"TX-000945","Highlands Coffee Culi Coffee Roaster 200G",235738,"Highlands Coffee Culi Coffee Roaster 200G",exact
"TX-000946","Highlands Coffee Culi",235738,"Highlands Coffee Culi Coffee Roaster 200G",partial
"TX-000947","Highlands oCffee Culi Coffee Roaster 200G",235738,"Highlands Coffee Culi Coffee Roaster 200G",typo
"TX-000948","LC Foods Bento Seafood Rice Rolls 250G",235868,"LC Foods Bento Seafood Rice Rolls 250G",exact
"TX-000949","LC Foods Bento",235868,"LC Foods Bento Seafood Rice Rolls 250G",partial
"TX-000950","LC Foods eBnto Seafood Rice Rolls 250G",235868,"LC Foods Bento Seafood Rice Rolls 250G",typo
"TX-000951","Vinamilk UHT Milk Irish Coffee Flavor 240ml",236154,"Vinamilk UHT Milk Irish Coffee Flavor 240ml",exact
"TX-000952","Vinamilk UHT Milk",236154,"Vinamilk UHT Milk Irish Coffee Flavor 240ml",partial
"TX-000953","Vinamilk UTH Milk Irish Coffee Flavor 240ml",236154,"Vinamilk UHT Milk Irish Coffee Flavor 240ml",typo
"TX-000954","VIFON Hoang Gia Wonton Noodles 130G",236292,"VIFON Hoang Gia Wonton Noodles 130G",exact
"TX-000955","VIFON Hoang Gia",236292,"VIFON Hoang Gia Wonton Noodles 130G",partial
